baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez	ENSEMBL
ENSG00000224660	173.711284787903	0.0304084335379064	0.178570539989196	0.170288075176041	0.864783588926713	0.937307151254383	SH3BP5-AS1	100505696	ENSG00000224660
ENSG00000224668	17.2704246484882	0.0896089106366582	0.431987728939762	0.207433926089955	0.835670989558778	0.925368308611501	IPO8P1	100418819	ENSG00000224668
ENSG00000224677	92.1368231339448	0.200961334621903	0.324938881758289	0.618458873048597	0.536272899976429	0.74104494887576	NA	NA	ENSG00000224677
ENSG00000224680	10.2621695642119	-0.0597778279364223	0.578304673158002	-0.103367361031319	0.917671415476363	0.963099031727464	NA	NA	ENSG00000224680
ENSG00000224687	9.60917167215306	0.810120228888591	0.605933611434718	1.3369785296617	0.181229645246498	0.385393709786851	RASAL2-AS1	100302401	ENSG00000224687
ENSG00000224688	20.6603596362321	-0.192878242410313	0.397112001677801	-0.485702375136992	0.627178199423294	0.806639723800673	NA	NA	ENSG00000224688
ENSG00000224699	8.7886993526618	-0.202156734823346	0.599622217792959	-0.337140167299717	0.736011238957576	0.8739435424648	LAMTOR5-AS1	101410535	ENSG00000224699
ENSG00000224712	434.558565952543	0.310532337795646	0.116039991627419	2.67608031886716	0.00744887915724066	0.0343326518586072	NPIPA3	642778	ENSG00000224712
ENSG00000224713	45.8855577897231	0.208692639086516	0.270926158295807	0.770293427549575	0.441125854205246	0.663765530949756	NA	NA	ENSG00000224713
ENSG00000224722	25.3441519477184	0.167590777622154	0.38303694048583	0.437531631830568	0.661725841118804	0.827615433798103	SRRM1P1	401475	ENSG00000224722
ENSG00000224729	6.81543953469896	-0.503867985152891	0.667631154796216	-0.754710114309583	0.45042293645383	0.672776610446412	PCOLCE-AS1	100129845	ENSG00000224729
ENSG00000224738	10.0574478454417	-0.0863623731878511	0.584938272692311	-0.147643567226929	0.882624070192793	0.946542461779734	NA	NA	ENSG00000224738
ENSG00000224743	13.7071175772448	0.474349109674066	0.620761011431937	0.76414127327337	0.444783058773811	0.667201507925686	TEX26-AS1	100507064	ENSG00000224743
ENSG00000224769	25.9563750396121	-0.041594569376494	0.358832718561505	-0.115916323191595	0.907718858868032	0.957792225278159	NA	NA	ENSG00000224769
ENSG00000224818	79.5025102748511	-0.377942938901193	0.217538455841274	-1.73736150438136	0.0823233816418496	0.220369618249796	NA	NA	ENSG00000224818
ENSG00000224829	9.67311297275968	0.251240828580698	0.580353806990989	0.43290976220752	0.665080327613106	0.829964323295369	NA	NA	ENSG00000224829
ENSG00000224831	435.81222766567	0.128272914121096	0.113496525758274	1.13019242892327	0.2583951493078	0.484380137315048	TMEM183BP	653659	ENSG00000224831
ENSG00000224837	129.535098586102	-0.138679419054495	0.190127280353716	-0.729403054608965	0.465755149842405	0.684870158310284	NA	NA	ENSG00000224837
ENSG00000224839	11.1512176085646	0.0644948659798019	0.540544570142055	0.119314612600498	0.905026107016966	0.956823099174137	NA	NA	ENSG00000224839
ENSG00000224843	9.16422072609419	0.489583143272382	0.611306750925746	0.800879660712025	0.423201315966636	0.649688368847389	LINC00240	100133205	ENSG00000224843
ENSG00000224858	931.546495196738	-0.0948037606023624	0.118358251252098	-0.80098987269113	0.423137508769546	0.649688368847389	NA	NA	ENSG00000224858
ENSG00000224861	1136.23504476117	-0.117027128566695	0.0941494498914856	-1.24299322727406	0.213870329223196	0.429011619386777	NA	NA	ENSG00000224861
ENSG00000224870	217.509855914557	0.0940356105133792	0.160759737492166	0.584945036489385	0.558584674749651	0.758348262159539	MRPL20-AS1	148413	ENSG00000224870
ENSG00000224877	255.038559772798	-0.126367334617999	0.146476824240869	-0.862712140797092	0.388295755529263	0.617678010666814	NDUFAF8	284184	ENSG00000224877
ENSG00000224882	481.946504865739	0.0636653107442429	0.116502714359096	0.546470621688755	0.58474247680865	0.776081478968121	NA	NA	ENSG00000224882
ENSG00000224886	23.6135384971834	0.166328426356023	0.377020033866607	0.441166016166854	0.659092813857258	0.825994722585268	NA	NA	ENSG00000224886
ENSG00000224888	7.23980985008155	0.401010908884553	0.664378023606549	0.603588461140965	0.546117286270952	0.748579431734568	NA	NA	ENSG00000224888
ENSG00000224892	23.1293949379554	-0.393945815133235	0.395383874178335	-0.996362878865283	0.319073862474175	0.54994558895604	RPS4XP16	220433	ENSG00000224892
ENSG00000224897	21.6854474692888	0.454879261764376	0.423143158760844	1.07500086518347	0.282374340976927	0.51179977678646	POT1-AS1	401398	ENSG00000224897
ENSG00000224914	223.916025478342	-0.0610751738453277	0.141256864186338	-0.432369599857186	0.665472809282444	0.830135104063042	LINC00863	439994	ENSG00000224914
ENSG00000224934	19.8206268579141	-0.410452685403453	0.39952069112424	-1.02736277374884	0.304249673659646	0.535110148350102	NA	NA	ENSG00000224934
ENSG00000224945	153.329011186922	0.85888098107714	0.184683101153662	4.65056616285928	3.31025024148084e-06	3.86607584172949e-05	NA	NA	ENSG00000224945
ENSG00000224956	115.99141937803	-0.198653994230732	0.20045868528547	-0.99099719200409	0.321686951405212	0.552513306239722	NA	NA	ENSG00000224956
ENSG00000224957	34.559246671496	-0.61202697262405	0.347469116130517	-1.76138524033358	0.0781732214581486	0.211862721568329	LINC01266	101927215	ENSG00000224957
ENSG00000224958	53.1879024766599	0.0608452501781548	0.337850968770764	0.180094940676162	0.857078034426333	0.934604317644222	PGM5-AS1	572558	ENSG00000224958
ENSG00000224959	6.02889774918608	-0.318570832983657	0.717657506217986	-0.443903714827017	0.657112198654196	0.824864116948519	NA	NA	ENSG00000224959
ENSG00000224971	20.9818890442456	-0.319333609267525	0.396244212739981	-0.805901004987231	0.420299931738492	0.6472520721358	NA	NA	ENSG00000224971
ENSG00000224975	16.9417432008123	0.260864361627276	0.440527654659771	0.592163417819359	0.553741163490611	0.754643297141456	INE1	8552	ENSG00000224975
ENSG00000224976	68.7750013947079	0.124922890222642	0.230556741885906	0.541831434642936	0.587934634213442	0.77862102684702	PARP4P2	645771	ENSG00000224976
ENSG00000224993	30.8571222240275	0.240334365176688	0.344122753303396	0.698397193645598	0.484928830928116	0.700799440551381	NA	NA	ENSG00000224993
ENSG00000224997	8.65931854822215	0.608465616604522	0.605437861539172	1.00500093446031	0.31489639989789	0.545747853512899	NA	NA	ENSG00000224997
ENSG00000225022	56.0563243631682	0.105196624904983	0.253455759943755	0.415049257228668	0.678105844643914	0.838114945919397	NA	NA	ENSG00000225022
ENSG00000225031	1230.33516699126	-0.072730920810416	0.0975997845234014	-0.745195505969354	0.456153539252575	0.676898926663425	NA	NA	ENSG00000225031
ENSG00000225032	39.0444175632343	1.07922717415538	0.374413564261863	2.88244678390064	0.00394599783181977	0.0203080277054641	LOC102723566	102723566	ENSG00000225032
ENSG00000225071	391.472412921089	-0.172662048314055	0.128632752250376	-1.34228682270576	0.179503014352383	0.383145645502691	NA	NA	ENSG00000225071
ENSG00000225080	20.1120769370836	-0.265491216104118	0.434056989696372	-0.611650595212929	0.540768955599699	0.744687430657453	NA	NA	ENSG00000225080
ENSG00000225093	29.356992514733	0.446635112550771	0.345116302596235	1.29415825676977	0.195610762179208	0.404886289637498	RPL3P7	642741	ENSG00000225093
ENSG00000225119	34.4910663937204	-0.272947953882067	0.316181216560583	-0.863264291443977	0.38799217247329	0.617426520679278	NA	NA	ENSG00000225119
ENSG00000225125	7.63495023838716	-0.941370900603434	0.659907560487841	-1.42651934447837	0.153718487120965	0.34555546562907	NA	NA	ENSG00000225125
ENSG00000225131	14.386219004762	-0.248391150412438	0.480112364459853	-0.517360453092868	0.604904560772004	0.791474653316869	PSME2P2	338099	ENSG00000225131
ENSG00000225135	146.299620969191	0.707633730602349	0.187534933214589	3.77334354977283	0.000161074242195498	0.00127430748133984	NA	NA	ENSG00000225135
ENSG00000225137	433.265186510718	0.15090045693538	0.116698626657434	1.29307825856722	0.195983993816205	0.405415098960102	DYNC1I2P1	728532	ENSG00000225137
ENSG00000225138	202.183153466037	-0.229318587706187	0.176078562000743	-1.30236517779614	0.19279158051261	0.401464504478599	NA	NA	ENSG00000225138
ENSG00000225151	425.162346826105	-0.763662464400942	0.144997445961765	-5.26673045401308	1.38874881545593e-07	2.09162824655065e-06	GOLGA2P7	388152	ENSG00000225151
ENSG00000225159	65.5429328806982	-0.0406634860092038	0.238620674624812	-0.170410573489241	0.864687257321464	0.937307151254383	NPM1P39	440577	ENSG00000225159
ENSG00000225170	29.3743625528153	-0.00441595908222654	0.336440514955195	-0.0131255270573303	0.989527645304689	0.995090180751517	NA	NA	ENSG00000225170
ENSG00000225177	49.7699151709337	0.0582574819752237	0.28824328992416	0.202112187904016	0.839829019918935	0.927580760176761	NA	NA	ENSG00000225177
ENSG00000225190	1620.14111540106	-0.0369357652356638	0.106710831967657	-0.346129484276336	0.72924540610561	0.869656358692864	PLEKHM1	9842	ENSG00000225190
ENSG00000225200	97.7613013141067	0.0170091724833032	0.207075955103692	0.0821397755948343	0.934535563622184	0.970385932043374	RPS8P1	192133	ENSG00000225200
ENSG00000225205	7.78860097139047	0.186140624740326	0.695327807202927	0.267701971375355	0.788928732245846	0.901408917775343	LOC124900513	124900513	ENSG00000225205
ENSG00000225206	37.3442656945894	0.185505943407533	0.327450041378744	0.566516781083463	0.571042528590159	0.76701832769112	MIR137HG	400765	ENSG00000225206
ENSG00000225210	410.018004978718	-0.237415610886898	0.131019604058844	-1.81206173375604	0.0699766582389388	0.195877751476964	DUXAP9	503638	ENSG00000225210
ENSG00000225234	14.5122145612882	-0.607712576359134	0.536885273940193	-1.13192260219607	0.257666975351507	0.483654203145062	NA	NA	ENSG00000225234
ENSG00000225241	1186.58896405049	-0.133281347123218	0.119438526301465	-1.11589912610621	0.264465315930562	0.491288487508863	NA	NA	ENSG00000225241
ENSG00000225259	197.85676555237	-0.351608728650234	0.14846938056699	-2.36822385401943	0.0178737177456688	0.0691296452463916	NA	NA	ENSG00000225259
ENSG00000225265	13.8414642963053	-0.654353130386136	0.520079747475527	-1.25817844967502	0.208327226842293	0.421527175610023	TAF1A-AS1	100506161	ENSG00000225265
ENSG00000225273	26.1077807372635	-0.543113246967389	0.393873242560929	-1.37890363771886	0.167924466446304	0.367461508818245	NA	NA	ENSG00000225273
ENSG00000225302	8.09332408146813	-0.875110410196177	0.721108947658898	-1.21356199092696	0.22491502875909	0.44280789342266	NA	NA	ENSG00000225302
ENSG00000225313	30.1853365638063	1.16717929101658	0.334376879364252	3.49061003630314	0.000481919113397327	0.00335201516651919	NA	NA	ENSG00000225313
ENSG00000225338	14.3971836009373	0.369042499791114	0.497888090810895	0.74121576033294	0.458562628937793	0.678308614638608	RPL23AP18	728134	ENSG00000225338
ENSG00000225361	11.9058020326931	-0.0267698463354578	0.592418322790574	-0.0451874044161211	0.963957933815763	0.983510025175791	PPP1R26-AS1	100506599	ENSG00000225361
ENSG00000225373	960.538984089538	-0.2966947652588	0.108124985799416	-2.74399818936579	0.0060695872694314	0.0291133866935808	NA	NA	ENSG00000225373
ENSG00000225377	53.7220737153467	-0.211421731125827	0.255034310772538	-0.828993285199148	0.407108206862661	0.635819757989848	NRSN2-AS1	100507459	ENSG00000225377
ENSG00000225383	8.28272173565691	1.97830540162609	0.73380626614142	2.69595054295275	0.00701880870109921	0.0326387876254519	SFTA1P	207107	ENSG00000225383
ENSG00000225393	16.9700941711111	-0.492252019723039	0.462173896205419	-1.06507966755494	0.28683987941921	0.516748282912765	NA	NA	ENSG00000225393
ENSG00000225398	118.556771485907	-0.525675810307606	0.181728381577688	-2.89264563819868	0.00382012028818035	0.0197369059907037	NA	NA	ENSG00000225398
ENSG00000225399	6.28852607277447	-0.921678170301131	0.742692722225222	-1.24099529013781	0.214607488779922	0.429639250999692	NA	NA	ENSG00000225399
ENSG00000225406	6.37568981195816	-0.129992388716266	0.829759285453909	-0.156662770751827	0.875510629340947	0.943192096669583	NA	NA	ENSG00000225406
ENSG00000225411	6.2662623026066	-0.637722600210937	0.723708795405266	-0.881186748399018	0.378216750517523	0.606633873116478	NA	NA	ENSG00000225411
ENSG00000225415	566.961895258991	-1.44404820841674	0.207890588458661	-6.94619327947064	3.75274546502475e-12	1.03864169100323e-10	NA	NA	ENSG00000225415
ENSG00000225419	20.9900122961551	0.483537384911683	0.494070247546611	0.97868144724919	0.327737401829629	0.558724437759662	RPL21P3	128760	ENSG00000225419
ENSG00000225422	193.631782412525	0.455142550289581	0.151264367994258	3.00892111159225	0.00262177182816581	0.0143236439295063	NA	NA	ENSG00000225422
ENSG00000225439	53.6666983409995	0.000970683838459858	0.259816464466017	0.0037360366690188	0.997019080957795	0.998323343518177	BOLA3-DT	100507171	ENSG00000225439
ENSG00000225470	163.345641012095	-0.465483426627171	0.163345404201935	-2.84968792909362	0.00437621439896466	0.0220909176260339	JPX	554203	ENSG00000225470
ENSG00000225471	17.2337151007446	-0.456482793840066	0.44421047509206	-1.02762726103085	0.304125195682589	0.535003655728758	LOC121627959	121627959	ENSG00000225471
ENSG00000225484	62.5910375839248	0.302707359357848	0.23626119776604	1.28124026382702	0.200109287661226	0.410398068511794	NUTM2B-AS1	101060691	ENSG00000225484
ENSG00000225485	2906.97241932631	0.242945491552713	0.0859346072102984	2.82709724800602	0.00469720607904082	0.0234655840541752	NA	NA	ENSG00000225485
ENSG00000225492	43.6889371240271	-0.149050387529726	0.293699570259048	-0.507492698740625	0.611809158055034	0.795670820874625	GBP1P1	400759	ENSG00000225492
ENSG00000225507	15.3955876504984	-0.11399887370053	0.501526367135249	-0.227303849150942	0.820187480251006	0.917658422848695	NA	NA	ENSG00000225507
ENSG00000225511	36.1037950510192	-0.831109145304352	0.361258956959707	-2.30059111142551	0.0214147539286696	0.0798742316665112	NA	NA	ENSG00000225511
ENSG00000225544	118.54901498573	0.3591769978998	0.174713493956661	2.05580570662102	0.0398012477593435	0.128494726538723	NA	NA	ENSG00000225544
ENSG00000225554	25.9695977850601	-0.331560692005432	0.41941462924637	-0.790532015063949	0.42921713280642	0.654586546887183	NA	NA	ENSG00000225554
ENSG00000225573	43.9346240836446	0.223276154162105	0.2786604197855	0.801248179895705	0.422987983950729	0.649517272652913	RPL35P5	441246	ENSG00000225573
ENSG00000225578	6.5881200001651	0.324020270143931	0.74347581156236	0.435818173375441	0.662968657251633	0.828378278104121	NCBP2-AS1	100874001	ENSG00000225578
ENSG00000225580	20.9942503534033	0.2910259009762	0.410856155363445	0.708340126287647	0.478734064310522	0.695847598699735	NA	NA	ENSG00000225580
ENSG00000225614	766.177623685192	0.00739121266406805	0.188238640914425	0.0392651191496232	0.968679016044805	0.985451439617735	ZNF469	84627	ENSG00000225614
ENSG00000225630	9142.3306475665	0.173307557369368	0.0892059895905908	1.94277938246927	0.0520428200421296	0.157399358226504	MTND2P28	100652939	ENSG00000225630
ENSG00000225648	688.406046031004	0.0738271803327238	0.104593037797231	0.705851764969756	0.480280326563104	0.696927105681199	SBDSP1	155370	ENSG00000225648
ENSG00000225655	158.541065121348	-0.468173585948936	0.283536072246008	-1.65119585046212	0.0986985901562088	0.251684025241857	NA	NA	ENSG00000225655
ENSG00000225663	136.356568730405	0.133700907999378	0.180884570942624	0.739150427826084	0.459815658532026	0.679228296003846	MCRIP1	348262	ENSG00000225663
ENSG00000225674	27.4758944800551	0.290372108395876	0.343610340317562	0.845062194948836	0.398076114606907	0.626819333923821	NA	NA	ENSG00000225674
ENSG00000225684	38.3947778977129	-0.0355430166837026	0.310295411043306	-0.114545737444831	0.908805191728386	0.958453010817583	FAM225B	100128385	ENSG00000225684
ENSG00000225695	288.580715407456	0.0415581874359609	0.128370097489194	0.323737289671055	0.746136936821328	0.878693895702501	NA	NA	ENSG00000225695
ENSG00000225697	385.521494822693	0.895115955750007	0.136592117801563	6.55320358273094	5.63156572844108e-11	1.34276182846417e-09	SLC26A6	65010	ENSG00000225697
ENSG00000225706	29.8380914576584	-0.124153819087639	0.366117673156826	-0.339109057525497	0.734527575372448	0.872924480794721	PTPRD-AS1	101929407	ENSG00000225706
ENSG00000225710	8.5387597833247	0.535282550183545	0.621287999772621	0.861569111876372	0.388924674464458	0.618005067748615	NA	NA	ENSG00000225710
ENSG00000225725	44.6530481719352	-0.119680723919733	0.314306034352942	-0.380777684291421	0.703368219417155	0.854394855861298	FAM66E	100132103	ENSG00000225725
ENSG00000225733	3655.44754411934	0.275899954968106	0.0874326141395462	3.15557252500489	0.00160183436881575	0.00947288858095609	FGD5-AS1	100505641	ENSG00000225733
ENSG00000225746	28.2048000895238	0.179011100820061	0.360133248471057	0.497069075349335	0.619140341299464	0.801278097318635	NA	NA	ENSG00000225746
ENSG00000225756	6.21822925531098	-0.662379573181793	0.721297292942292	-0.918317009730949	0.358452924644959	0.587035638364235	DBH-AS1	138948	ENSG00000225756
ENSG00000225760	17.233853491783	0.148640352673824	0.443784247355659	0.334938325457731	0.737671610655339	0.874383252378598	NA	NA	ENSG00000225760
ENSG00000225766	52.371514168066	-0.0830063866561931	0.264924077828746	-0.313321413955626	0.754036482627279	0.882563098207003	NA	NA	ENSG00000225766
ENSG00000225774	23.1113605763983	0.122705400109502	0.438497571246812	0.27983142474565	0.779606840996711	0.896738440974831	NA	NA	ENSG00000225774
ENSG00000225783	69.8824961622582	-1.86297805973111	0.256563112339667	-7.26128570370899	3.83428093731285e-13	1.22235456177483e-11	MIAT	440823	ENSG00000225783
ENSG00000225784	156.771187197428	-0.00152159079672833	0.169521722426642	-0.00897578655376611	0.992838454649162	0.996659513486811	NA	NA	ENSG00000225784
ENSG00000225790	9.91484422364554	1.17193192454532	0.669393695706978	1.75073642321592	0.0799913223449866	0.215500878586689	NA	NA	ENSG00000225790
ENSG00000225791	236.42426469729	0.322679137554278	0.149340716058642	2.16069097611378	0.0307192184440789	0.105597313401521	TRAM2-AS1	401264	ENSG00000225791
ENSG00000225793	7.06146496704284	-0.495567312017053	0.693860715341186	-0.714217278857432	0.475092833979074	0.692701205805857	TMEM30A-DT	100506804	ENSG00000225793
ENSG00000225828	38.3403669850175	-0.102396476894197	0.29000502240483	-0.353085184680896	0.724024579415159	0.867247643656552	FAM229A	100128071	ENSG00000225828
ENSG00000225830	250.244969219591	-0.295119373967867	0.132060506260389	-2.23472847655125	0.0254351799152527	0.0910514914204772	ERCC6	2074	ENSG00000225830
ENSG00000225855	35.6703817771229	-0.179526121654698	0.309060962738567	-0.580876083682422	0.561323972253684	0.760222813495962	RUSC1-AS1	284618	ENSG00000225855
ENSG00000225871	18.1304884186214	-0.00279908973762973	0.428054232932638	-0.0065391007079942	0.994782589686186	0.997796555465111	NA	NA	ENSG00000225871
ENSG00000225880	26.6075673601974	-0.00967405836972902	0.349146705860516	-0.0277077177225146	0.977895268215655	0.989971599078654	NA	NA	ENSG00000225880
ENSG00000225883	29.0397047823817	0.0657146315994497	0.343252315583777	0.191447016133562	0.848175387661875	0.930960115602341	BMS1P11	644632	ENSG00000225883
ENSG00000225892	32.4242338480444	0.188907515493517	0.328620694554998	0.574849723780563	0.565392934682469	0.762967688052956	NA	NA	ENSG00000225892
ENSG00000225912	91.5809186390143	-0.0025799616947032	0.201359616176812	-0.0128127066573159	0.989777218881377	0.995211425912208	RPL26P36	392501	ENSG00000225912
ENSG00000225920	12.5011123923257	-0.0351143766724749	0.555585440217228	-0.0632024781980348	0.949605271410457	0.97760114811131	NA	NA	ENSG00000225920
ENSG00000225921	63.6066530891435	0.0376850991221603	0.246662876696959	0.152779776295478	0.878571946663814	0.944639064506749	NOL7	51406	ENSG00000225921
ENSG00000225953	9.86975736368214	0.469939881257782	0.584862322564014	0.80350513809401	0.421682828181482	0.648496505908899	SATB2-AS1	150538	ENSG00000225953
ENSG00000225963	16.5565919249295	0.229274535315174	0.510734518592589	0.448911375614432	0.653495589605843	0.823265757414167	NA	NA	ENSG00000225963
ENSG00000225968	8.89693038159515	-2.05732548728681	0.803581567425808	-2.56019497047106	0.0104613454314456	0.0451019438022381	ELFN1	392617	ENSG00000225968
ENSG00000225969	7.46031628719839	-0.161778212568209	0.728536655771669	-0.222059125352935	0.824267856712498	0.920258283784333	NA	NA	ENSG00000225969
ENSG00000225972	1203.82164648768	0.257823016059048	0.143861796324235	1.79215763077202	0.0731077194273599	0.201981927450169	MTND1P23	100887749	ENSG00000225972
ENSG00000225973	57.8585307799095	-0.124167202635026	0.245303181837079	-0.506178524490128	0.612731329565477	0.796356856770439	PIGBOS1	101928527	ENSG00000225973
ENSG00000225975	17.6239889377881	-0.189788315562364	0.454796920980602	-0.417303431063595	0.676456479202312	0.836820802634938	ZNF567-DT	101927621	ENSG00000225975
ENSG00000225976	24.2604150054172	-0.46988520975262	0.389437088820847	-1.20657539623501	0.227595706736072	0.446414049777619	NA	NA	ENSG00000225976
ENSG00000226002	5.82163249637345	-1.08026042560785	0.768690232730987	-1.40532607233726	0.159924338844754	0.355467720234013	GTF2IP14	106481735	ENSG00000226002
ENSG00000226007	8.8458684025272	-0.0190169463659848	0.608133358974583	-0.0312710133153206	0.975053407121506	0.98837333825571	NA	NA	ENSG00000226007
ENSG00000226015	25.9089357561618	0.189045391090372	0.353693298294322	0.534489604417273	0.59300283986753	0.782683729841258	CCT8P1	644131	ENSG00000226015
ENSG00000226026	7.2023514002417	0.750205023904365	0.649422371824527	1.15518814326752	0.248013389051003	0.471805351033784	RWDD3-DT	101928118	ENSG00000226026
ENSG00000226029	24.8276767849716	-0.454177183751148	0.376885398035794	-1.2050803403851	0.228172288471613	0.446971545976196	LINC01772	107984921	ENSG00000226029
ENSG00000226049	184.364090624555	0.132264947111874	0.147572428685693	0.896271398999464	0.3701078305864	0.599436099684342	TLK2P1	646202	ENSG00000226049
ENSG00000226054	192.491100556212	-0.0727016754211606	0.160368114586262	-0.453342459058806	0.650302163445267	0.821860127758655	NA	NA	ENSG00000226054
ENSG00000226065	14.7069606459631	-0.0245637197070051	0.541200304047658	-0.0453874831985349	0.963798457667486	0.983510025175791	NA	NA	ENSG00000226065
ENSG00000226067	17.9526998214338	-0.490316082578881	0.434097045786681	-1.12950799213645	0.258683600009879	0.484600027135541	NA	NA	ENSG00000226067
ENSG00000226084	2577.13040471032	-0.0967635155137044	0.0941380133134717	-1.02788992573584	0.30400160895995	0.535003655728758	RPL17P6	645441	ENSG00000226084
ENSG00000226085	142.730157722118	-0.0203408078148318	0.167562505371815	-0.121392359046532	0.903380268721911	0.956614232023901	NA	NA	ENSG00000226085
ENSG00000226091	7.17016983779378	0.0273105241908505	0.644617814824097	0.0423670019084145	0.966206133381267	0.984548545576676	LINC00937	389634	ENSG00000226091
ENSG00000226102	93.0534883223538	0.271373843500676	0.203585366931465	1.33297322686277	0.182540589989683	0.387381195349162	SEPTIN7P3	646913	ENSG00000226102
ENSG00000226121	507.540580181299	1.24265639783655	0.199576333448518	6.22647172820769	4.77056260774534e-10	1.03432286262388e-08	NA	NA	ENSG00000226121
ENSG00000226124	10.5701554833731	-0.603058634100365	0.551181756683378	-1.09411936586789	0.273902629953497	0.502636581883537	FTCDNL1	348751	ENSG00000226124
ENSG00000226137	476.919247500423	-0.583711477290555	0.109008181338679	-5.35474925021466	8.56751449781367e-08	1.33354215262082e-06	BAIAP2-DT	440465	ENSG00000226137
ENSG00000226174	14.8288183480715	-0.426978032197993	0.485044956819687	-0.880285479097806	0.378704676975266	0.607359885795529	TEX22	647310	ENSG00000226174
ENSG00000226179	18.4424692773888	-0.264039118464143	0.42998148552031	-0.614070901552043	0.539168475790458	0.743554058378012	NA	NA	ENSG00000226179
ENSG00000226200	106.939762296584	-0.920566621977137	0.244556569933384	-3.76422772951017	0.000167064583792632	0.00131685751373176	NA	NA	ENSG00000226200
ENSG00000226210	742.973861619724	-0.0991819591203966	0.106879529586959	-0.927979001252063	0.353418462279523	0.583570743727466	WASH8P	100288778	ENSG00000226210
ENSG00000226221	3338.38418742337	-0.206047513987048	0.119138568829648	-1.72947783418205	0.0837236102583818	0.223146299829392	RPL26P19	441073	ENSG00000226221
ENSG00000226237	47.9209884913911	-0.206496066297641	0.316663587237566	-0.652099182286861	0.514337191552257	0.722565264613359	GAS1RR	100506834	ENSG00000226237
ENSG00000226243	21.0055849514134	0.342140591071655	0.401700528707363	0.851730497275254	0.394363689792641	0.623527821434635	NA	NA	ENSG00000226243
ENSG00000226259	500.112612482633	0.0573173173747916	0.114207239871063	0.501871137412139	0.615758169136913	0.798514266040826	NA	NA	ENSG00000226259
ENSG00000226268	18.4596258812194	-0.0237183614341211	0.432942678981294	-0.0547840686206542	0.956310492739209	0.980750931282347	NA	NA	ENSG00000226268
ENSG00000226278	12.9889319065733	-0.510710416896873	3.44593648556258	-0.148206567078817	0.882179749276073	0.946527312265427	NA	NA	ENSG00000226278
ENSG00000226287	12.2549243619466	1.08240119811909	0.545127987600771	1.98559094880265	0.0470787622937648	0.146318991313804	TMEM191A	84222	ENSG00000226287
ENSG00000226314	28.2388195285667	-0.642360293942852	0.349003014031521	-1.84055801273062	0.0656863554937146	0.186907538813933	ZKSCAN8P1	651302	ENSG00000226314
ENSG00000226318	13.6138489663811	-0.0669040129997607	0.530726369817841	-0.12606121874578	0.899683465470962	0.955291679045294	RPS3AP38	100271594	ENSG00000226318
ENSG00000226328	119.607245033591	0.794787613274081	0.193007242984509	4.11791599622958	3.82313995111691e-05	0.000352330590248809	NUP50-DT	100506714	ENSG00000226328
ENSG00000226329	24.5750048530928	0.24069708104833	0.367039077019073	0.655780531607599	0.511965344486803	0.720703524845885	NA	NA	ENSG00000226329
ENSG00000226332	8.18661208595607	-0.166121111015442	0.600544879800386	-0.276617313048541	0.782073969365407	0.898192813225178	NA	NA	ENSG00000226332
ENSG00000226335	29.8319616474006	-0.478342265185606	0.374553141278196	-1.27710119731801	0.20156652222338	0.412072401906209	NA	NA	ENSG00000226335
ENSG00000226360	186.028620609711	-0.081526633328176	0.179487967327578	-0.454217820514867	0.649672057918559	0.821575293988687	RPL10AP6	100128936	ENSG00000226360
ENSG00000226361	15.3081201742031	-0.286318793648659	0.462903227083569	-0.618528402691324	0.536227081169756	0.74104111763164	NA	NA	ENSG00000226361
ENSG00000226380	38.2578939412265	0.103926788189764	0.311667668337066	0.333453863675611	0.738791709932002	0.875192629127403	NA	NA	ENSG00000226380
ENSG00000226381	57.0619068599773	0.141751204390503	0.24997067467998	0.567071335755594	0.57066571662931	0.766841800934632	NA	NA	ENSG00000226381
ENSG00000226396	38.2774446357943	0.266036052898863	0.371384518035897	0.71633587287327	0.473783981301752	0.691612926151925	NA	NA	ENSG00000226396
ENSG00000226415	381.190716580663	0.0713321418244573	0.218922092030007	0.325833455924951	0.744550364689029	0.878199771021462	NA	NA	ENSG00000226415
ENSG00000226419	19.2837296322503	-0.0243979042858288	0.406488061422002	-0.0600212075121678	0.95213874398667	0.978454422023074	SLC16A1-AS1	100506392	ENSG00000226419
ENSG00000226432	44.5375874508488	-0.00721550235579126	0.27867458261023	-0.0258922155304105	0.97934330907352	0.990447964235661	NA	NA	ENSG00000226432
ENSG00000226445	20.9412348258911	-0.632410843414469	0.455473383907791	-1.38846937221363	0.164994164848643	0.363637760577313	NA	NA	ENSG00000226445
ENSG00000226471	8.0325658203647	-0.149071264687683	0.618869249293256	-0.240876832800986	0.809650578285027	0.911572472200636	NA	NA	ENSG00000226471
ENSG00000226478	137.971120390436	-0.00686383106612202	0.18476943774302	-0.0371480865556799	0.970366930939313	0.986124928251765	NA	NA	ENSG00000226478
ENSG00000226479	487.482177950311	0.0832978343002732	0.126129317558617	0.660416118255471	0.508986831443409	0.718454802220359	TMEM185B	79134	ENSG00000226479
ENSG00000226516	16.3462851581704	-0.821722933580762	0.462670603652127	-1.77604310084632	0.0757258133802534	0.206956640314504	FAM138B	654412	ENSG00000226516
ENSG00000226524	12.7246390547393	-0.429944902889632	0.511981068019112	-0.839767190128957	0.401038932897046	0.629457077846704	NA	NA	ENSG00000226524
